#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:true_alignment_1_evidence" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:true_alignment_1_evidence" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:true_alignment_1_evidence" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:true_alignment_1_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.true_alignment_1_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:true_alignment_1_evidence" name="distribution" x="@BDBirthRate.t:true_alignment_1_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:true_alignment_1_evidence" name="distribution" x="@BDDeathRate.t:true_alignment_1_evidence">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:true_alignment_1_evidence" name="distribution">
#            <parameter id="kappa1.s:true_alignment_1_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:true_alignment_1_evidence" name="distribution">
#            <parameter id="kappa2.s:true_alignment_1_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment_1_evidence" id="treeLikelihood.true_alignment_1_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment_1_evidence">
#            <siteModel id="SiteModel.s:true_alignment_1_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment_1_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment_1_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment_1_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:true_alignment_1_evidence" kappa1="@kappa1.s:true_alignment_1_evidence" kappa2="@kappa2.s:true_alignment_1_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:true_alignment_1_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment_1_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:true_alignment_1_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:true_alignment_1_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BirthDeath	BDBirthRate	BDDeathRate
158	-45885.72613497581	-45903.37882099193	-45885.72613497581	-17.652686016118242	-45885.72613497581	1.0060746783338903	0.9537649051624497	0.8877316413718465	0.2371088958074263	0.2474214784676786	0.23339784468527705	0.2820717810396183	-14.783179293603126	1.7388059200257924	0.1829583697922999
159	-45878.933566191285	-45898.13207065365	-45878.933566191285	-19.198504462364646	-45878.933566191285	1.1631761331035675	1.0153186338276232	0.9027635943888445	0.2458400651613282	0.24735205395328597	0.23786074549302472	0.2689471353923613	-16.30227094555419	1.6401349000918881	0.11312449858689332
160	-45844.160874807785	-45863.333713186075	-45844.160874807785	-19.172838378293445	-45844.160874807785	1.0216292286410682	1.0153186338276232	0.9027635943888445	0.2458400651613282	0.2557186085008537	0.2450985604024161	0.25334276593540217	-16.27660486148299	1.2931730975479216	0.13642019581255874
161	-45842.77448713989	-45864.09556127296	-45842.77448713989	-21.321074133070013	-45842.77448713989	1.1080994610390749	1.2703690394890503	1.0961139334814534	0.2328010987774684	0.261882353515554	0.2558538656340888	0.24946268207288885	-18.25670087844945	1.5465343625582395	0.22939370126563008
162	-45842.155852632306	-45864.88159253041	-45842.155852632306	-22.72573989810194	-45842.155852632306	1.0629483928365155	1.3237338324481582	1.0961139334814534	0.23292042579464	0.26158036232948245	0.2543445172371695	0.2511546946387081	-19.639708938508317	0.5672523298655215	0.7377822357861151
163	-45833.29017375644	-45853.886248337825	-45833.29017375644	-20.5960745813892	-45833.29017375644	1.1599284972595836	1.0838045694329075	1.1218330308424571	0.23153255261011502	0.2635665893281589	0.2443505023741897	0.26055035568753643	-17.595249567050672	1.2039844936198234	0.2457497390862371
164	-45815.93049316523	-45833.28217287235	-45815.93049316523	-17.351679707123175	-45815.93049316523	1.0477409629764265	1.1507780067199582	0.8981566200190071	0.23284235489779373	0.26699865326073285	0.23913339222048077	0.26102559962099275	-14.405622470470389	1.730099405164708	0.04110083629448707
165	-45800.04336955591	-45821.164639394294	-45800.04336955591	-21.12126983838069	-45800.04336955591	1.0907922598607986	1.1507780067199582	0.8871937782802533	0.23713318497455266	0.26619633358328204	0.23318335034217924	0.26348713109998617	-18.178741277792124	1.5378348189151492	0.15524078834436697
166	-45778.41983701901	-45797.0478825243	-45778.41983701901	-18.62804550528542	-45778.41983701901	1.069415917985101	0.9964874874467075	0.8345598621539788	0.23043679052583319	0.2640953231363	0.23588047527152015	0.26958741106634676	-15.7597841500382	1.677489335594796	0.14641030294594598
167	-45769.62119422552	-45791.180215732624	-45769.62119422552	-21.559021507107875	-45769.62119422552	1.0695496417344255	0.8168506555160572	0.9209888973463191	0.24753629100882474	0.24895090720764143	0.23588047527152015	0.26763232651201385	-18.72205180405485	1.252195996352483	0.01370137797617986
168	-45766.091210698694	-45785.40207716804	-45766.091210698694	-19.310866469340358	-45766.091210698694	1.0042956244200199	1.2225339889221405	1.0747503037030204	0.23771243501047673	0.266770311659372	0.24510758220709605	0.2504096711230554	-16.273835499298364	2.279102289414223	0.15483019753682217
169	-45749.84565018963	-45767.043981567236	-45749.84565018963	-17.198331377610135	-45749.84565018963	0.9875715887276576	1.2291247748070595	1.0747503037030204	0.23032004480677518	0.27670761516888437	0.24915385016978353	0.2438184898545571	-14.158664187739888	2.190262807687036	0.02992563769354831
170	-45749.194591458385	-45767.71698181074	-45749.194591458385	-18.52239035236087	-45749.194591458385	1.0026374595474798	1.2291247748070595	1.2034297737063384	0.22453697439291023	0.26667555184848357	0.2601541188197949	0.24863335493881147	-15.432701897017473	2.0526562001573607	0.10681351309043031
171	-45748.92750161473	-45771.64767325471	-45748.92750161473	-22.720171639980162	-45748.92750161473	1.090738780287387	1.054145206103024	1.2034297737063384	0.22728855311220092	0.25678955178057994	0.26603098079520177	0.2498909143120175	-19.69849881559444	1.221695850092988	0.07716433606938242
172	-45744.804615192945	-45764.864896820094	-45744.804615192945	-20.060281627147674	-45744.804615192945	1.0755692530715006	1.2354539495482117	1.2034297737063384	0.22728855311220092	0.25459247116329004	0.26822806141249167	0.2498909143120175	-16.968057586116153	2.1822315789493247	0.0410470694618493
173	-45723.03526591542	-45742.10430534618	-45723.03526591542	-19.06903943075678	-45723.03526591542	1.0683755735924618	1.165819537474053	1.2034297737063384	0.23358070082602927	0.25459247116329004	0.2657435818280554	0.2460832461826254	-16.00447399742059	1.9977379304731524	0.010197481579213682
174	-45722.74049569722	-45740.10584648516	-45722.74049569722	-17.36535078794444	-45722.74049569722	1.0090765633518812	0.9958638946036633	1.0728531683421045	0.2292649953684245	0.2488113346719603	0.26835324786256304	0.25357042209705233	-14.415774985927047	1.9771725755230511	0.003260676270009493
175	-45715.01008785257	-45734.965991462996	-45715.01008785257	-19.95590361042614	-45715.01008785257	0.9683521394279957	1.0818181311590809	1.0728531683421045	0.23657027462408178	0.2441662458118854	0.26688479487450345	0.2523786846895295	-16.974550595817057	1.2741498589488287	0.39036392961703514
176	-45709.92386922797	-45730.192307145306	-45709.92386922797	-20.26843791733477	-45709.92386922797	1.0527069593407483	1.0818181311590809	1.1409360707924097	0.24298378944988921	0.2560719529363097	0.2596690128376787	0.2412752447761226	-17.260954535721837	1.4014532042490453	0.2756031872470134
177	-45708.24263354771	-45728.45718608266	-45708.24263354771	-20.214552534956542	-45708.24263354771	1.0795521561480497	0.8277815910796893	1.0742893210781455	0.2582067378431888	0.2508533193287593	0.2516734197558647	0.23926652307218735	-17.31955848091964	1.3293634673406876	0.18767592433951852
178	-45687.67165959999	-45708.56696002055	-45687.67165959999	-20.895300420559302	-45687.67165959999	1.0664245402479968	1.1828189710384274	1.0742893210781455	0.24459054477744477	0.26745987428495754	0.24471282458507237	0.24323675635252556	-17.874230479699534	1.438781905064004	0.13332518799072138
179	-45686.53215132527	-45705.37983054867	-45686.53215132527	-18.847679223396852	-45686.53215132527	1.0721838738537603	0.998717380628668	1.0742893210781455	0.24274045068737649	0.26652366537314326	0.24879408119674798	0.24194180274273255	-15.896535982119701	1.500847715621351	0.10933664365505863
180	-45674.8412056673	-45694.25852181012	-45674.8412056673	-19.417316142824543	-45674.8412056673	1.1011032008802686	1.086873396498259	1.0742893210781455	0.2455189664573383	0.2398033520003432	0.2551785581207782	0.2594991234215406	-16.433500823885247	1.8310013792933901	0.09476599945143126
181	-45666.66933298795	-45689.6873640536	-45666.66933298795	-23.018031065648156	-45666.66933298795	1.015024327814133	1.086873396498259	1.0742893210781455	0.24835908843657248	0.2493279504138328	0.24335942821924036	0.2589535329303546	-20.03421574670886	1.000342391256565	0.14426357688893107
182	-45665.16008724576	-45684.978216352385	-45665.16008724576	-19.81812910662937	-45665.16008724576	1.0665193154258303	1.086873396498259	1.1616187706058516	0.24876301148471766	0.2596900770919386	0.24549450701453657	0.2460524044088074	-16.800638938109394	1.5558104472238183	0.16375826548765737
183	-45664.71507375312	-45683.64936713737	-45664.71507375312	-18.934293384248022	-45664.71507375312	1.0378108929404821	1.086873396498259	1.1616187706058516	0.2548248824569666	0.24659781345424434	0.2496411742681671	0.2489361298206222	-15.916803215728045	1.8120945970673987	0.010859804923054647
184	-45652.398573764665	-45670.9978200159	-45652.398573764665	-18.599246251234543	-45652.398573764665	1.0512419198841265	1.120414854022298	1.1616187706058516	0.2541723961893446	0.2399525745496637	0.24673149567592909	0.25914353358506276	-15.56889821054446	1.699739523669814	0.35594392053517426
185	-45648.56486870592	-45666.778056143	-45648.56486870592	-18.213187437071653	-45648.56486870592	0.9824739776892951	1.0479524017380286	1.1602549464875536	0.26055277686192063	0.23648199695837746	0.2453274085175706	0.25763781766213145	-15.21087918385068	1.8881127397417143	0.15888742370578668
186	-45647.66904362095	-45666.51360688431	-45647.66904362095	-18.844563263366158	-45647.66904362095	1.0924985690747806	0.9921165443699888	1.0355142980405345	0.24707178496286802	0.23520424426846365	0.2655845177801191	0.2521394529885494	-15.910275260057947	1.8246302492690787	0.006861744649761294
187	-45647.37048722642	-45663.60343283761	-45647.37048722642	-16.23294561118757	-45647.37048722642	0.9869103571741938	0.8648952920290286	1.0425456761578498	0.2582858515878763	0.24829796383712893	0.25838754248339063	0.23502864209160423	-13.338737568250247	1.9746815283175554	0.026585845127118733
188	-45638.566571302734	-45656.69241396943	-45638.566571302734	-18.12584266669397	-45638.566571302734	1.009883034996493	0.8648952920290286	1.0425456761578498	0.25640363524396437	0.2568033118355096	0.2519556276146704	0.23483742530585577	-15.231634623756642	1.2852936066238423	0.40816266661044937
189	-45634.61762254091	-45652.989961554464	-45634.61762254091	-18.372339013553795	-45634.61762254091	1.00411944540055	0.8648952920290286	0.9303608825990166	0.2530065083217829	0.24236442485779278	0.2699145213646824	0.23471454545574197	-15.518004539841016	1.986949217797544	0.2801773884414624
190	-45627.247303406046	-45644.38799109852	-45627.247303406046	-17.140687692475236	-45627.247303406046	0.9938639813333576	0.8648952920290286	1.1623562856234333	0.245693875021464	0.2400147625172153	0.2699145213646824	0.24437684109663835	-14.200629837826408	1.5570678628547059	0.17731797812755903
191	-45626.958771726015	-45645.7875012198	-45626.958771726015	-18.8287294937855	-45626.958771726015	1.0466553651111024	0.8648952920290286	1.1623562856234333	0.23756952664892117	0.24339710465490536	0.2795481291423015	0.23948523955387202	-15.888671639136671	2.037778484129192	0.07104467975737506
192	-45619.46883557578	-45639.29433159394	-45619.46883557578	-19.825496018157587	-45619.46883557578	1.1382049396904	0.8748933363814889	1.0650256615460838	0.24650317439900216	0.24001837585389973	0.27819671748972996	0.23528173225736812	-16.919781174679144	1.609452790339462	0.2863672504742757
193	-45619.172374276204	-45635.304331220155	-45619.172374276204	-16.131956943951867	-45619.172374276204	1.0198474638401067	0.8748933363814889	1.0837538105717488	0.25199763768022476	0.23801247865473643	0.27270225420850736	0.23728762945653142	-13.219166547776743	1.6541178977190598	0.12096892854839895
194	-45615.89945226965	-45634.65824601947	-45615.89945226965	-18.758793749820367	-45615.89945226965	0.9852335238092356	0.96202353344261	1.0837538105717488	0.24222630775968443	0.252658946973799	0.26591959547046506	0.23919514979605147	-15.817062616131164	2.311448852553713	0.04099816693053493
195	-45607.95600413222	-45624.865729525896	-45607.95600413222	-16.90972539367527	-45607.95600413222	0.9762132119416973	0.96202353344261	1.0498226788136498	0.24222630775968443	0.24470312274280318	0.25947952250511197	0.2535910469924003	-13.98075930287815	2.4378890993293605	0.04208520929327757
196	-45605.56304910103	-45625.56712915039	-45605.56304910103	-20.00408004936235	-45605.56304910103	1.0523045194033465	0.9488427664798166	0.97592149282075	0.22731950542008814	0.2500053778181801	0.2571002180153839	0.2655748987463478	-17.106522087175936	1.605294503588262	0.02354724861734225
197	-45599.710164250915	-45616.94487491803	-45599.710164250915	-17.23471066711587	-45599.710164250915	1.0165710307507638	0.9488427664798166	0.97592149282075	0.23397530216103293	0.24464086923077	0.2571002180153839	0.2642836105928132	-14.337152704929458	2.1974591158554126	0.01437453194071259
198	-45599.50849507662	-45620.62294133287	-45599.50849507662	-21.11444625624877	-45599.50849507662	1.0930734873577141	1.0403972676519548	0.97592149282075	0.24038998952363452	0.24784813080084725	0.2506855306527823	0.26107634902273597	-18.184107495365403	1.9705595269684457	0.3108400987859132
199	-45597.930514622596	-45616.86596553518	-45597.930514622596	-18.935450912584887	-45597.930514622596	1.0317419735060926	1.0403972676519548	1.1165562582167994	0.2283180738246533	0.2689663454505772	0.2568747671374985	0.24584081358727108	-15.95294865300088	2.077950839218543	0.16792567691978438
200	-45596.349571848434	-45616.7277544191	-45596.349571848434	-20.378182570667835	-45596.349571848434	1.0220614025812345	1.063112656962057	1.0438233742449554	0.2348749090840859	0.2545632478719426	0.26472102945670045	0.24584081358727108	-17.414758261796123	2.41344817008051	0.07184612812978709
201	-45588.526927062514	-45606.396591105135	-45588.526927062514	-17.86966404262323	-45588.526927062514	1.0334915357640224	1.0312025605342214	0.9455300614884962	0.2410826660756625	0.2479814363130974	0.2721097397091008	0.23882615790213935	-14.953296127409232	1.7904936258957287	0.13766388453431525
202	-45579.4964211275	-45598.41801400611	-45579.4964211275	-18.921592878606905	-45579.4964211275	1.0664052921000384	1.0153520583086333	1.0560585775133966	0.2513165957738574	0.24788002582140112	0.2524953587690396	0.24830801963570195	-15.971281966054702	2.303421157871306	0.13693900825613117
203	-45576.1766260233	-45597.40929960972	-45576.1766260233	-21.23267358641822	-45576.1766260233	0.9976607131453683	1.0153520583086333	1.0560585775133966	0.24555480847093009	0.23759012872052696	0.2541263915285626	0.2627286712799804	-18.282362673866015	0.8612281864311226	0.5505501914079953
204	-45575.03943357969	-45591.97826722281	-45575.03943357969	-16.938833643124333	-45575.03943357969	1.0347541544852101	0.867091782021599	1.0560585775133966	0.24904456359419974	0.2445058312939409	0.2533338811539008	0.25311572395795856	-14.038913439071248	2.1062110459146934	0.05395881958941248
205	-45573.89862183462	-45592.75206101145	-45573.89862183462	-18.853439176835675	-45573.89862183462	1.0448327394016454	1.0932200006827881	1.0560585775133966	0.24486490347640225	0.25449559175109426	0.2475237808145449	0.25311572395795856	-15.874059413475244	1.6088640999096442	0.08180553305065043
206	-45566.647717908105	-45583.248549353106	-45566.647717908105	-16.60083144499833	-45566.647717908105	0.9696025762740492	0.9966670510995219	0.941243568050789	0.23884474469907513	0.2525191743059991	0.2546801469089745	0.25395593408595124	-13.698491428951495	1.810397936897928	0.06808754500164768
207	-45563.7465344478	-45582.852401598815	-45563.7465344478	-19.10586715101754	-45563.7465344478	1.0666365735538375	0.9214470769798473	0.941243568050789	0.23526459722342022	0.24806757848318878	0.2546801469089745	0.2619876773844165	-16.229638695615478	2.1575235733019484	0.021035936368623536
208	-45562.83973241813	-45580.68460107781	-45562.83973241813	-17.84486865968002	-45562.83973241813	1.0971955774155784	0.9496517958927987	0.941243568050789	0.23559327341507003	0.2590331424724669	0.24225094655333748	0.2631226375591256	-14.959073907624985	1.8814578181631263	0.19984712411377745
209	-45560.089125780614	-45581.42313239257	-45560.089125780614	-21.33400661195872	-45560.089125780614	1.0419811986603686	0.8984176757806269	0.8727691661593223	0.24471390152338107	0.2573987475349648	0.24173930792014134	0.25614804302151284	-18.48779805278005	2.005539509865416	0.26060231923156607
210	-45554.09770848479	-45571.812876036405	-45554.09770848479	-17.715167551611035	-45554.09770848479	1.0902356273635785	0.9489153204692423	0.9154427039134462	0.2452520550738069	0.24972748396400737	0.24724948534614477	0.25777097561604106	-14.838307809058206	2.0975807564644087	0.036134078869682756
211	-45552.76242243424	-45569.559456652285	-45552.76242243424	-16.797034218044995	-45552.76242243424	0.9684479160526518	0.9489153204692423	0.9154427039134462	0.25066926345811996	0.250226569465162	0.2404785139987219	0.2586256530779963	-13.920174475492166	2.1104110572101775	0.09850867147230186
212	-45552.063036012776	-45569.441734056214	-45552.063036012776	-17.37869804343615	-45552.063036012776	0.9683511215942819	0.9172877030048321	0.9154427039134462	0.24912128856150406	0.2623793753071865	0.23999992445219112	0.2484994116791184	-14.51253642008513	1.8337003723453635	0.04335002693579482
213	-45541.26177275893	-45559.268326446625	-45541.26177275893	-18.00655368769494	-45541.26177275893	0.9822458093135553	0.9826321474576902	0.9154427039134462	0.24273287257389756	0.25768688923959393	0.24528609107357238	0.25429414711293624	-15.117906059613391	1.7690358095824634	0.25456639379002455
214	-45541.16169617672	-45559.69388225546	-45541.16169617672	-18.532186078734004	-45541.16169617672	0.9753103042928726	0.9426296388465555	0.9463660873948881	0.23663094304027027	0.2577915492928873	0.2526118526021832	0.25296565506465934	-15.647047208490221	2.1662744275064623	0.12623929968871464
215	-45538.73917609522	-45557.719480087	-45538.73917609522	-18.980303991777067	-45538.73917609522	1.0204631782594373	0.9783744080293773	0.9463660873948881	0.23971599732081159	0.26053043004587684	0.24901164406613052	0.2507419285671812	-16.08273034930364	1.4863482656703757	0.08637121488999547
216	-45537.86297767298	-45557.53217374796	-45537.86297767298	-19.66919607498323	-45537.86297767298	1.0390087534026178	0.9783744080293773	0.9463660873948881	0.23585784441149907	0.2601534421938927	0.2493886319181147	0.2546000814764937	-16.771622432509805	2.8223851351560527	0.11568958279345191
217	-45534.02256600941	-45551.437364402664	-45534.02256600941	-17.4147983932596	-45534.02256600941	1.0014342853626024	0.9783744080293773	0.9330180353360471	0.23621567241152944	0.26163199363079537	0.2442156628572604	0.25793667110041496	-14.52177280432903	1.7309925752878947	0.2102754363476792
218	-45527.5009924026	-45549.60384430472	-45527.5009924026	-22.102851902117	-45527.5009924026	1.0721129940225478	1.0137008109505674	0.9330180353360471	0.24108370715667474	0.26479549598251745	0.24011267523472352	0.25400812162608444	-19.197150577108992	0.7332649557852513	0.6785961108128035
219	-45518.573091940285	-45539.3166992262	-45518.573091940285	-20.743607285915775	-45518.573091940285	0.9852366743314054	1.0203014761528415	0.9330180353360471	0.23933448665802112	0.25737010591184095	0.2489148355888344	0.2543805718413037	-17.835499432434396	2.754768757772479	0.16246681006372818
220	-45517.91970851282	-45535.19798635073	-45517.91970851282	-17.278277837908057	-45517.91970851282	0.9974578556802014	1.0203014761528415	0.9330180353360471	0.24028235193933964	0.2507562534461349	0.2489148355888344	0.26004655902569124	-14.370169984426674	2.2274280718084944	0.05149918784112696
221	-45517.56091321604	-45533.53996601455	-45517.56091321604	-15.979052798510688	-45517.56091321604	0.9887091334331685	0.9823699620225375	0.9330180353360471	0.24028235193933964	0.2523311729275266	0.24509160685877468	0.2622948682743592	-13.084611721055865	2.190565404961362	0.02623146402763694
222	-45506.851601711	-45525.655783205	-45506.851601711	-18.804181494002616	-45506.851601711	0.9885901163084162	0.9156732825860235	0.9330180353360471	0.24385682058765204	0.2493079776017743	0.24811480218452697	0.2587203996260468	-15.93266919934462	2.7225743804834432	0.007037692482763057
223	-45503.6285586682	-45522.12640591506	-45503.6285586682	-18.497847246863497	-45503.6285586682	1.0521859024289912	0.8439722848932896	0.9330180353360471	0.2503639889554446	0.2493079776017743	0.25646498461954725	0.243863048823234	-15.648964412161511	1.546620092796371	0.03161981338299731
224	-45503.33254031644	-45521.05682749956	-45503.33254031644	-17.724287183120996	-45503.33254031644	1.0140088147274937	0.8439722848932896	0.9330180353360471	0.2461628406912833	0.25055904372039767	0.25646498461954725	0.2468131309687719	-14.875404348419014	1.8850639060284708	0.11134612924386617
225	-45500.8836766292	-45517.51337487872	-45500.8836766292	-16.629698249520466	-45500.8836766292	0.9840241823732903	0.8439722848932896	0.9330180353360471	0.2461628406912833	0.25773131086941886	0.2563947627007299	0.23971108573856806	-13.78081541481848	1.9359105287323488	0.03822155913524982
226	-45497.86079466949	-45514.63383802367	-45497.86079466949	-16.773043354179308	-45497.86079466949	0.9973570091137622	1.0758039267802695	0.9386542095352087	0.2390200723622356	0.25773131086941886	0.2544650783209604	0.2487835384473853	-13.842374546743628	1.9467242058319585	0.11877528236961463
227	-45495.1866498607	-45514.38402963651	-45495.1866498607	-19.19737977581183	-45495.1866498607	1.0350210204323804	0.937008258741581	1.0132824401472493	0.24426552547354577	0.2524858577581087	0.2544650783209604	0.2487835384473853	-16.290477807600134	1.4286943066637594	0.19219068741924739
228	-45495.0451544257	-45518.44229749559	-45495.0451544257	-23.397143069884994	-45495.0451544257	1.0462132199190677	1.0069067250055204	1.0132824401472493	0.24874208101379972	0.2524858577581087	0.24998852278070643	0.2487835384473853	-20.46567995159421	0.6266575280691268	0.6624857825369149
229	-45493.61535156544	-45511.25164274463	-45493.61535156544	-17.636291179196075	-45493.61535156544	1.0492901140632063	1.0069067250055204	0.945803721922503	0.23909885991848168	0.2611496754436079	0.25602995109325477	0.2437215135446558	-14.728699735572556	1.8954768851428265	0.13076722177928762
230	-45491.67124915565	-45509.31924389629	-45491.67124915565	-17.647994740642154	-45491.67124915565	1.0501485980975487	0.9389436606513061	0.945803721922503	0.23909885991848168	0.26352651132644245	0.2536531152104202	0.2437215135446558	-14.764306187330627	2.1330808619718584	0.07501429605021899
231	-45491.383991216615	-45510.83015211267	-45491.383991216615	-19.446160896056064	-45491.383991216615	1.036047729600157	0.9852097015466448	0.945803721922503	0.24044803655190697	0.2522133075850687	0.2635565033188228	0.24378215254420166	-16.546355711478355	1.3283161399059655	0.1715070234701477
232	-45490.42035321399	-45509.497449808194	-45490.42035321399	-19.077096594207113	-45490.42035321399	1.0202302646675905	0.9852097015466448	0.945803721922503	0.24969160020232797	0.24378584204684606	0.2588313156960943	0.24769124205473178	-16.177291409629404	2.130895296769478	0.15124086961063163
233	-45489.862114740776	-45507.79267939889	-45489.862114740776	-17.930564658109187	-45489.862114740776	1.0319535034583787	0.9852097015466448	1.0250493703802903	0.24969160020232797	0.23883604355821672	0.25893232922896264	0.2525400270104928	-15.002591160249533	1.4928237737819023	0.06623044195091025
234	-45486.60392179952	-45504.77234947033	-45486.60392179952	-18.168427670813543	-45486.60392179952	1.0464296597268468	0.9852097015466448	1.052274791084792	0.2528325287830637	0.24814041668855974	0.25113815348314456	0.24788890104523206	-15.230382354364588	1.841504759376593	0.1426137528396434
235	-45482.0076563707	-45499.472512917884	-45482.0076563707	-17.46485654718688	-45482.0076563707	0.9940095405382219	0.9852097015466448	1.008665453281351	0.24916195026676888	0.24814041668855974	0.25113815348314456	0.2515594795615269	-14.542855656436618	1.7368558682324335	0.1837472209752956
236	-45479.83356951103	-45499.98475799278	-45479.83356951103	-20.151188481748854	-45479.83356951103	1.0478833148952298	0.9852097015466448	1.008665453281351	0.24711049613676	0.24814041668855974	0.2531896076131534	0.2515594795615269	-17.229187590998592	2.1813167151102455	0.24381494101061105
237	-45478.9724137938	-45495.52160603345	-45478.9724137938	-16.549192239648555	-45478.9724137938	1.0131835714824784	0.9852097015466448	1.008665453281351	0.24728866010255232	0.2452159581974705	0.2539082905104743	0.2535870911895029	-13.627191348898293	1.8290125827149568	0.03373098088074932
238	-45478.25133404241	-45498.891402001966	-45478.25133404241	-20.640067959549985	-45478.25133404241	0.9689668714389663	0.9852097015466448	1.008665453281351	0.24728866010255232	0.2513988730275553	0.2539082905104743	0.24740417635941805	-17.718067068799723	1.628951898594305	0.5098371420286202
239	-45476.46170163007	-45494.884524286186	-45476.46170163007	-18.422822656117763	-45476.46170163007	1.0144575362649988	0.9852097015466448	1.008665453281351	0.24728866010255232	0.24727492615154487	0.2513789453413622	0.25405746840454063	-15.500821765367501	2.044734438761214	0.08661531045671124
240	-45475.647240963175	-45491.84107876041	-45475.647240963175	-16.193837797233797	-45475.647240963175	0.9949570535962097	0.9852097015466448	1.008665453281351	0.25256642658521683	0.24727492615154487	0.24610117885869764	0.25405746840454063	-13.271836906483536	1.7929378097222326	0.013850274742156358
241	-45474.365507763396	-45490.64085091388	-45474.365507763396	-16.275343150486112	-45474.365507763396	0.9829439458855468	0.9852097015466448	1.008665453281351	0.25420427768756243	0.24727492615154487	0.2484428184275349	0.25007797773335777	-13.353342259735848	1.891554599956398	0.08323861228263847
242	-45473.22543877803	-45490.550359759276	-45473.22543877803	-17.324920981252458	-45473.22543877803	1.0479169314668584	0.9852097015466448	0.9836268076032815	0.25281900189585904	0.24727492615154487	0.2484428184275349	0.25146325352506116	-14.411905962441121	1.8536927785763337	0.07362939039969855
243	-45473.031954258775	-45492.153961689364	-45473.031954258775	-19.12200743058923	-45473.031954258775	1.0459975721816337	0.9852097015466448	1.041429037275405	0.2479473552448108	0.2464936266013286	0.25331446507858313	0.25224455307527743	-16.187995387427847	2.428165719563117	0.0673163629155693
244	-45471.964113119255	-45489.7333140582	-45471.964113119255	-17.769200938941637	-45471.964113119255	0.9986121388989427	0.9852097015466448	1.041429037275405	0.2479473552448108	0.25362881887079225	0.24617927280911944	0.25224455307527743	-14.835188895780254	1.5268183481989843	0.09497688485823619
